id,postTitle,facebookUrl,profileId,profileName,date,text,manual_sentiment
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjAyMTM0NzQ2MDY1Mzgx,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100036111450255,M Taufiq Ash,2023-05-31T01:59:47.000Z,Terlihat bernuansa kegagahan dan kekokohan sebuah kerajaan negara yg besar.,neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjcxMTM1MTY4NjYyNTE2,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100013883642004,Kristin Hakim Kembaren,2023-05-31T06:15:14.000Z,"Sepertinya ada makna yg mendalam d sana 17 Agustus.
Menguasai empat penjuru mata angin untuk dapat mencapai kejayaan.
Tapi maaf ini hanya menurut pengamatan saya.",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjkyNzQzMDc2NTA5MjA4,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100010943596393,Elsye Handrawati,2023-05-31T14:22:01.000Z,"Mantap ,keren 👍🙏 bpk Presiden Joko Widodo",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjM2Nzk0MTc1NzQ3NDU5,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid02m9UzTmQrfm8ZJqF5txiF3nHN9hkEnQs5UGiMn6FmD15qPyexvirmadbvp8jUtSbQl,Khairul Umam,2023-05-31T03:48:58.000Z,Dalam dunia one piece ini disebut pohon pengetahuan.,neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjMxODAwNDM3ODM4NzQwMg==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100002315165121,Mogi Mahardhika,2023-05-31T04:37:52.000Z,Keren Logo dan makna Filosofis yang terkandung di dalamnya. Semoga Allah SWT melancarkan pembangunan IKN. Aamiin. ❤️🇮🇩,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjQ1Mzc4NzkxNDM2MjE4,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100000205599668,Har Hariyanto,2023-05-31T13:17:22.000Z,"Semoga terlaksana dengan baik ...program pembangunan IKN , yang dipimpin presiden Ir.Joko widodo...berguna dan bermanfaat untuk masyarakat Indonesia secara keseluruhan agar pembangunan berjalan dengan merata .Bravo pak de",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjU5Nzg4NDUzMjYzMDAx,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100000467029591,Ryu Lee,2023-05-31T02:42:49.000Z,"Logonya bagus. Selamat. Yg penting jgn sampai IKN membuat masyarakat suku asli Kalimantan terpinggirkan, pak Presiden. 🙏",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMjYwMzQyMDYzMTkyNDU4,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid02xHgPxBpRfynREyX6CXbCfdCf55tHsvG396k6BfSsgL6A3NmqRxU6LuJ7nbdApRy1l,Andre Ramdhani,2023-05-31T02:44:33.000Z,filosofis sekali,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTA1MzUxOTYzMjI3Nzc2Mg==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100003549130852,Iis Dilang,2023-05-31T05:23:30.000Z,GOOD filosofinya karya anak bangsa penuh makna,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTAwMTA4MjA3NDU5MzYxOA==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100010985917149,Pipink Dtroe,2023-06-01T14:07:23.000Z,"Mantap logo nya, penuh dengan Filosofi kehidupan bangsa Indonesia yg penuh dengan keberagaman n kemajemukan nya, sehat n sukses selalu Pak Jokowi",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTAwMTQ0NTgxNzQ2MTM4Ng==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid0gCb9Jad5H1VQuSx7VP4JKceYAx4QJuFaVhctKBL3SxS5iSct44Rn7ZFy2pmNMvH3l,Guruh Robert,2023-05-31T22:27:16.000Z,"Saya kira tadi matahari. Menerjemahkan simbol memang tidak mudah, apalagi kalau menghadapi pemilu. Kami sering bingung dengan bahasa yang disampaikan politisi, maksudnya apa ya, mungkin ini atau mungkin itu. Sering ada kata bersayap yg bikin tambah bingung.",negative
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTE4NzMxMTc4NTI2NzI3OA==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100074223515700,Belial Sama,2023-06-01T18:30:14.000Z,Sedih banget ibukota negara pindah😭😭,neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTg0OTA4ODIxMTgzODcy,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100000427810066,Heru Santoso,2023-05-31T22:34:57.000Z,"POHON KEHIDUPAN, semoga senantiasa menjadi penyejuk bangsa_bangsa di duNia.🇮🇩",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTk3NjQyMjI5ODk2Mzk0,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100045248481283,Gede Agus Arianto,2023-05-31T06:16:53.000Z,Logonya bagus... Keren 👏👍 Astungkara pembangunannya dilancarkan 🤲🙏,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTkyMTM5OTExODIzODEzMw==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid0orJy5FkV5jLsHEfNjCZ9Ytuocc5F4wkiVJQfQKGJFkCTvSGp2Roz1XNrVSZLHNqEl,Rifzikka Atmadiningrat,2023-05-31T03:42:16.000Z,"Menunggu ibukota pindah, biar tidak Jawa centris. Selak kepingin ...",neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTkyOTUzODk2NzQwMzU4Mg==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100011466633190,Agus Subhandi,2023-05-31T01:56:55.000Z,"Alhamdulillah hirabil aallamiin, terus maju Indonesia 🙏🙏🇲🇨🇲🇨",positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTQ5NDk4NjQ2NzkwNzA3OQ==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,pfbid07hd66Xu1cd6J2KxYFQXGbz9cq8hZk8tEuGhkuq3dEGJg26C9yyVBgttQR3pqcx9al,Jaka Priana,2023-05-31T10:57:17.000Z,Ngerusak alam,negative
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTY4NjQzOTQ3MTgyOTA4Ng==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,1807410555,Agung Blue,2023-05-31T04:51:21.000Z,Beribawa 🙏🌹,neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMTY5OTcwMTgyMzgyMzEyMA==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,1521624739,Parlen Siboro,2023-05-31T07:07:27.000Z,Pilihan ya Tepat....kereeen anak bangsa 👍👌,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfMzU5MzY3NTgxNDE5NjkzMA==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100001281355889,Andika Aan,2023-05-31T01:55:10.000Z,"Pohon hayat atau pohon kehidupan, pohon yang selalu menumbuhkan ranting2 yang kokoh",neutral
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNjkyOTQzMjQyODQyNTE1,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100007661328208,Turie CitraDimulya,2023-05-31T02:13:55.000Z,kereeennn 👍👍👍,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNjM4MTk5ODU0NDg0MjY1,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100014418495373,Sri Yuliana Susanti,2023-05-31T04:36:12.000Z,Kerennn banget pak Presiden Joko Widodo kiranya simbol dari IKN ini menjadi kebanggaan bangsa Indonesia 🙏🙏,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNjMyODcyNDM4NzQxOTI2,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100006648391361,Retno Lastani,2023-05-31T04:08:52.000Z,Senang sekali ternyata sktr 500 rb orang punya pilihan yg sama dg pilihanku untuk logo Ibu Kota Nusantara. Semoga dapat menyemangati bangsa Indonesia menuju Indonesia Emas. Selamat ya buat pemenang. Salam Rahayu.,positive
Y29tbWVudDo4MTkwNjA1Mzk1NzYwNDJfNjMzMDM4NjkwNzAwNDEyNA==,"Selamat pagi. Inilah logo Ibu Kota Nusantara (IKN) yang secara resmi diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Temanya Pohon Hayat, pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih berdasarkan hasil voting terbuka yang diikuti oleh lebih dari 500 ribu pemilih di seluruh Tanah Air. 

Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesia sebagai negara dan bangsa yang besar serta majemuk. Juga diharapkan dapat menggugah kesadaran masyarakat untuk menjaga alam dan lingkungan beserta ekosistemnya.",https://m.facebook.com/story.php?story_fbid=pfbid02mEqF3XCJxuAazhpdbPEq8F6FPvZwafW3sbz5oTpA7vp7PDMDAxU66Wf2VPxVeAg3l&id=100044163112932&mibextid=Nif5oz,100000596557334,Raden Ainul Yaqin,2023-05-31T04:05:11.000Z,Kejayaan majapahit bakal bangkit😇,neutral
